unique id,channel_name,problems,sub-probkems,order_id,order_date_time,issue_responded,customer_city,product_category,item_price,employee_name,supervisor,manager,tenure bucket,employee shift,csat score,age_daytime
6d4bae77-1925-4ed1-95e6-de9343148f93,Inbound,Returns,Fraudulent User,d06f9157-75da-4433-ad52-2f4764567bf0,2023-08-09 16:14:00,2023-08-11 14:16:00,JAMNAGAR,Electronics,$1499.0,Toni Rodriguez,Dylan Kim,Michael Lee,>90,Morning,1,1
a82d34b0-e5bf-488e-9632-378e03f9ee8e,Inbound,Returns,Reverse Pickup Enquiry,3d775052-7e22-4b6d-becf-4e57ecf23a75,2023-08-03 13:38:00,2023-08-11 11:47:00,THANE,Electronics,$2199.0,Brandy Johnson,Noah Patel,Michael Lee,>90,Morning,1,7
6d443ce1-8bb0-4693-aea5-194e9590a34b,Inbound,Order Related,Order status enquiry,6a274d65-7917-4fc9-8286-c87fa6fa5feb,2023-08-03 13:41:00,2023-08-13 13:14:00,RAJKOT,Mobile,$19999.0,Ariana Young,Abigail Suzuki,Jennifer Nguyen,On Job Training,Morning,5,9
f0a35a74-da27-4d5f-94e6-83a7c0924ba9,Inbound,Returns,Reverse Pickup Enquiry,7ff8a2f5-18b7-4a7d-b56a-639d395046a4,2023-07-24 17:50:00,2023-08-11 15:45:00,GANGANAGAR,Electronics,$193.0,Marvin Rivera,Carter Park,Jennifer Nguyen,On Job Training,Evening,1,17
2d3f5793-c10a-4862-a95a-a6ad07a9db04,Inbound,Returns,Reverse Pickup Enquiry,65c4b5df-1aa2-4a3e-9dc8-ddf33bc24e94,2023-05-09 07:23:00,2023-08-11 03:50:00,ALLAHABAD,Home,$486.0,Jenna Moore,Aiden Patel,John Smith,>90,Morning,5,93
c14ff419-c8c3-4d10-813a-54f24e7df8c3,Inbound,Order Related,Priority delivery,bce65397-ef92-4c20-876f-0338e2e6943a,2023-08-11 18:06:00,2023-08-11 18:36:00,CUTTACK,Home,$368.0,Grace Martin,Jacob Sato,Emily Chen,0-30,Evening,5,0
55993908-4dba-4e9a-81fa-957f1fa88e03,Inbound,Order Related,Installation/demo,f567e79c-f4a4-4ea7-8b4f-45d4573668b3,2022-08-21 17:55:00,2023-08-11 23:00:00,GUNA,Mobile,$16999.0,Samuel Hanson,Alexander Tanaka,Michael Lee,0-30,Evening,5,355
88067063-03ad-4df6-8e5e-84447e6d0637,Inbound,Returns,Reverse Pickup Enquiry,bf7a96ba-4b47-4374-b791-40060012399d,2023-07-21 00:39:00,2023-08-12 22:02:00,MUMBAI,LifeStyle,$291.0,Sara Rodriguez,Lily Chen,Michael Lee,31-60,Evening,5,22
35750c4d-2424-4490-b44d-c95e0982bec6,Inbound,Returns,Reverse Pickup Enquiry,79d08ecc-d635-4557-870e-d656902d1a3b,2023-07-26 14:42:00,2023-08-12 00:28:00,NARNAUL,Electronics,$1199.0,Stephanie Lewis,Alexander Tanaka,Michael Lee,0-30,Evening,5,16
094eb34e-eed2-4f15-867f-f626dc6fc1b7,Inbound,Order Related,Installation/demo,7986eca6-2139-4815-8210-b2aa2aa39135,2023-08-03 10:28:00,2023-08-13 19:13:00,BANGALORE,Electronics,$930.0,Michelle Reeves,Mia Patel,Emily Chen,>90,Evening,5,10
d6a7950b-2c60-473b-895c-f6074935a26a,Inbound,Order Related,Delayed,be9f7c6f-4cc8-4a66-b5c9-7c44dce2f95c,2023-07-28 10:49:00,2023-08-11 16:20:00,AFZALGARH,Mobile,$32999.0,Anthony Smith,Mia Patel,John Smith,>90,Morning,1,14
945d420d-dbf0-480d-b0e3-e0083cb056d2,Inbound,Returns,Reverse Pickup Enquiry,740ecdfc-23d9-4393-94c5-00f1e44bf025,2023-08-08 23:44:00,2023-08-13 14:08:00,PODILI,Home Appliences,$8999.0,Mackenzie Scott MD,Emma Park,John Smith,31-60,Morning,4,4
b3cf9ead-cc4d-4d87-9b5e-bf308ebcaaba,Inbound,Order Related,Invoice request,b51b5c77-b1be-493c-8aae-cf1999566ab1,2022-09-20 21:14:00,2023-08-11 20:01:00,HAPUR,Electronics,$999.0,Stephen Palmer,Jackson Park,William Kim,On Job Training,Evening,3,324
cf0a029f-b4cd-4984-bf25-eefc9057a86d,Inbound,Order Related,Installation/demo,be75491f-ed42-4a5a-8b96-18bfdbaca8f8,2023-08-01 09:12:00,2023-08-11 21:00:00,GURSARAI,Electronics,$999.0,Sarah Thomas,Logan Lee,Emily Chen,61-90,Evening,5,10
8cbe7881-e99b-48b4-bb25-6310ccbb06d5,Inbound,Order Related,Delayed,ad4c5538-bb3a-42a1-b5a5-47849468e0a3,2023-08-05 18:08:00,2023-08-13 00:14:00,MUMBAI,LifeStyle,$5599.0,Scott Sutton,Jackson Park,Michael Lee,31-60,Evening,4,7
1ceff833-0add-49d2-a220-37df6de1c9ce,Inbound,Returns,Return request,1369a443-7917-4ce0-ba27-653c088f8745,2023-08-02 07:11:00,2023-08-11 02:23:00,THRISSUR,LifeStyle,$389.0,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening,5,8
75c86c31-5c19-48e7-a231-cbf52d8ecca5,Inbound,Order Related,Delayed,d5b11fb4-e595-4a57-a33a-e50f9ac9d0a6,2023-08-07 13:53:00,2023-08-12 10:24:00,MUMBAI,LifeStyle,$369.0,Luke Schultz,Austin Johnson,Michael Lee,0-30,Morning,5,4
4ba02c48-6cc7-48e8-8ddd-2860b6df160b,Outcall,Returns,Reverse Pickup Enquiry,f6d8d9a9-2d64-4567-85b1-b33fd72345b9,2023-07-18 11:20:00,2023-08-11 23:21:00,BHAGALPUR,Affiliates,$649.0,Michael Thomas,Logan Lee,Emily Chen,61-90,Evening,5,24
7528c152-82dd-4683-a7ce-5c9dfa8e74f9,Inbound,Returns,Missing,1c3003e6-feaf-46d6-a29c-706785c73033,2023-07-29 19:50:00,2023-08-11 08:54:00,ROHTAK,LifeStyle,$6999.0,Jose Pruitt,Zoe Yamamoto,William Kim,On Job Training,Morning,5,12
3f29bfda-a631-4ac8-a2d9-20778e8484f1,Inbound,Refund Related,Refund Enquiry,843d7f18-0a4d-47ea-99f3-c06e61c9a3a4,2023-08-08 13:59:00,2023-08-11 09:28:00,KALPETTA,Mobile,$9999.0,Denise Rodriguez,Scarlett Chen,John Smith,0-30,Morning,1,2
b827416a-32a0-427a-b4fc-48482d650e78,Inbound,Returns,Return request,52aefcd4-6d3d-4979-9a6f-cd32004716d2,2023-07-30 10:31:00,2023-08-12 23:42:00,JAHANABAD,Electronics,$999.0,John Adkins,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,4,13
a0f844ee-dd6d-4f1f-bb3e-59a2dadb13c0,Inbound,Returns,Reverse Pickup Enquiry,21b8b51e-e480-417a-af3b-59a80db18e39,2023-08-01 21:23:00,2023-08-11 00:24:00,BURDWAN,LifeStyle,$499.0,Claudia Massey,Jacob Sato,Emily Chen,61-90,Evening,5,9
72ef5eae-84df-44ec-abc1-fe382f1150a6,Inbound,Order Related,Installation/demo,4100beaf-a3b3-4688-b226-abcc6b6edc1b,2023-08-05 09:45:00,2023-08-11 19:13:00,EAST GODAVARI,Home Appliences,$25999.0,David Smith,Nathan Patel,John Smith,>90,Split,5,6
ff761062-2988-4d2c-b919-448b182df10e,Inbound,Order Related,Seller Cancelled Order,8713f30d-eef9-4ed4-9c21-7479b355f831,2023-08-04 00:45:00,2023-08-11 12:39:00,ANANTAPUR,Electronics,$1198.0,Michael Abbott,Ethan Nakamura,Jennifer Nguyen,On Job Training,Morning,1,7
81f42632-babd-49e1-ac75-0f0c7d952aad,Inbound,Returns,Return request,bc4364b8-7b36-4059-a0e0-53aac9d3708e,2023-07-27 18:16:00,2023-08-11 17:04:00,NEW DELHI,LifeStyle,$919.0,Anthony Salinas,William Park,John Smith,31-60,Morning,5,14
5f46212d-dc9a-4ca9-85e6-c0fe9f7a84a3,Email,Order Related,Delayed,8d5cbbe8-eff4-444c-8527-4ec3ea3486d0,2023-08-06 16:22:00,2023-08-12 23:17:00,HYDERABAD,Books & General merchandise,$126.0,Adrian Johnson,Nathan Patel,Emily Chen,>90,Evening,1,6
a1a6ae5c-22cc-443e-96f1-bd30113debac,Inbound,Returns,Reverse Pickup Enquiry,9cae10ae-6ba8-437e-8c78-971799ceee23,2023-07-25 19:14:00,2023-08-11 13:42:00,HYDERABAD,LifeStyle,$722.0,Craig Henderson,Brayden Wong,John Smith,>90,Evening,3,16
0b3881d6-ba32-4f25-93ac-27981b13ea62,Inbound,Order Related,Delayed,07a02acf-fc21-4c44-9da2-0783f5341959,2023-08-08 13:11:00,2023-08-11 06:27:00,MUMBAI,Electronics,$1399.0,Daniel Henderson,Noah Patel,Michael Lee,>90,Morning,5,2
3e984ba3-b22f-4eb8-8f82-09c206d9a01b,Inbound,Returns,Return request,26e17806-482f-42bf-b26a-0333e0bbebae,2023-08-04 20:50:00,2023-08-11 11:23:00,KHARAGPUR,Books & General merchandise,$379.0,Wendy Taylor,Madison Kim,Michael Lee,31-60,Evening,4,6
366ecc4f-4071-4f21-9482-9a6d86be0992,Inbound,Order Related,Installation/demo,d70372a9-0ea2-4016-be9e-75f4fbbbfb5e,2023-07-08 01:09:00,2023-08-11 11:32:00,GUNA,Electronics,$1299.0,John Nelson,Layla Taniguchi,Emily Chen,>90,Morning,4,34
f1c3d1c5-97c7-433f-b1fb-50407debc74a,Inbound,Returns,Reverse Pickup Enquiry,5210f9b0-ba5c-4c4c-8dd6-2517d395e3bf,2023-08-06 09:53:00,2023-08-11 17:10:00,BANGALORE,LifeStyle,$1778.0,Joseph Hudson,Harper Wong,William Kim,On Job Training,Evening,5,5
bb9a18d5-7a2a-4b8a-8498-2c4c00dadd8d,Inbound,Returns,Reverse Pickup Enquiry,eb02e856-0e03-4ac9-b46e-9d993ba32279,2023-07-04 17:24:00,2023-08-11 19:56:00,JUNAGADH,Electronics,$1399.0,Jennifer James,Jackson Park,William Kim,On Job Training,Evening,5,38
ae0a192a-8c5e-4f67-be6f-05abda530ede,Inbound,Order Related,Unable to track,9621e423-422a-48a6-986f-e91a0438a8ed,2023-07-15 12:34:00,2023-08-13 17:17:00,BALESHWAR,Home,$797.0,Michael Olsen,Brayden Wong,John Smith,61-90,Evening,5,29
4b45fc67-5195-4733-8920-cf30fffcdef8,Inbound,Returns,Return request,1223ce39-8f42-4190-8317-f0a611933188,2023-08-01 18:40:00,2023-08-11 19:46:00,MEERUT,LifeStyle,$469.0,Kathleen Johnson,Layla Taniguchi,Emily Chen,>90,Morning,5,10
b3a1a206-823e-4a23-9c4f-d4a28e926f5e,Inbound,Order Related,Invoice request,03641f85-9c84-4436-837f-f13a34a69a4b,2023-07-25 11:48:00,2023-08-11 10:22:00,MUNGER,Home Appliences,$1099.0,Melinda Montgomery,Landon Tanaka,Emily Chen,61-90,Split,4,16
35654b12-6f98-4273-990c-c2e091f9e3e4,Inbound,Returns,Reverse Pickup Enquiry,2a478b1f-5041-4efa-9dd9-56866e7b8dd2,2023-08-06 11:32:00,2023-08-12 21:54:00,TIRUPATI,LifeStyle,$299.0,Robert Lawrence,Olivia Suzuki,Jennifer Nguyen,On Job Training,Evening,5,6
528aab96-2625-43c5-b277-373cbfd80e63,Inbound,Refund Related,Refund Enquiry,e21daf22-c4ae-40b9-902a-76dae80e9ca0,2023-08-11 13:58:00,2023-08-11 14:29:00,ULHASNAGAR,Mobile,$14999.0,David Steele,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,1,0
90f47ddc-c34b-4e76-bdf7-c650b9ff6e4f,Inbound,Returns,Reverse Pickup Enquiry,3279e261-b012-4df2-ac2f-c0fa6bce3cf2,2023-07-28 14:14:00,2023-08-11 20:17:00,REWA,Home,$355.0,Mark Ruiz,Lucas Singh,John Smith,31-60,Evening,1,14
ffff2cdb-317f-4fe2-a68c-4d83418737e8,Inbound,Returns,Return request,013e37b4-2cae-4828-8a18-37bc7227cb8d,2023-08-03 17:11:00,2023-08-11 23:43:00,MASLANDAPUR,LifeStyle,$279.0,James Mcgee,Madison Kim,John Smith,>90,Morning,4,8
b86f78d6-4a07-4e76-ab58-640443a6f383,Inbound,Returns,Service Centres Related,112ad396-c6c5-4de2-90a7-92da864b7046,2022-12-05 16:33:00,2023-08-12 16:01:00,MANDAWAR,Electronics,$1299.0,Emily Sharp,Austin Johnson,Michael Lee,0-30,Morning,1,249
e59c4de8-d6a8-45c1-aa1b-cb2e05142493,Inbound,Feedback,UnProfessional Behaviour,f7768134-25c4-4bc2-8ac0-481bc4389efd,2023-08-01 14:04:00,2023-08-11 17:40:00,AHMEDABAD,Books & General merchandise,$3999.0,Cheryl Rice,Lucas Singh,John Smith,>90,Evening,5,10
f4fae60c-bc6f-47ce-85e0-c30925cd69e0,Inbound,Order Related,Delayed,0e575509-e7e8-44e7-91c7-b6ff5bff523d,2023-08-02 05:54:00,2023-08-13 15:43:00,GURGAON,Books & General merchandise,$625.0,Angelica Williams,Ava Wong,William Kim,On Job Training,Evening,5,11
c2a65d41-e8a1-41cd-9b72-a4ed0c1fbac9,Inbound,Payments related,Wallet related,0d57d634-3f45-4480-a325-29a4fcb51cda,2023-08-04 19:52:00,2023-08-11 05:42:00,GURGAON,Mobile,$21999.0,George Gallagher,Emily Yamashita,Michael Lee,>90,Morning,5,6
084d6a8f-6a5a-4d25-8534-c66867c1f7d1,Inbound,Returns,Return request,a3b1c3f7-253f-4893-b358-ac98e2e31eea,2023-08-05 20:54:00,2023-08-11 14:54:00,ALLAHABAD,LifeStyle,$469.0,Michael White,Dylan Kim,Michael Lee,>90,Morning,4,5
267adb2a-50dc-4ef6-a7e1-e9bf4446b8af,Inbound,Cancellation,Not Needed,674b8188-6d04-4a87-ad8d-c5961530399b,2023-08-08 21:34:00,2023-08-11 16:03:00,KOLKATA,LifeStyle,$249.0,Lisa Johnson,Carter Park,Jennifer Nguyen,On Job Training,Evening,5,2
973d6560-dedb-4dd6-9220-bb0754b2dbeb,Inbound,Returns,Missing,ad7053b4-fc42-4baf-acbd-db7c51ce0459,2023-08-05 01:09:00,2023-08-11 19:53:00,BALLIA,Books & General merchandise,$300.0,Kenneth Murphy,Carter Park,Jennifer Nguyen,On Job Training,Evening,5,6
2192c806-9a66-4550-80b4-ffadcab43699,Inbound,Returns,Fraudulent User,a627a995-4f02-4379-b734-bfd4c0432d05,2023-07-21 15:34:00,2023-08-12 23:18:00,DALTONGANJ,Home,$649.0,Joseph Bradley,Aiden Patel,John Smith,61-90,Evening,5,22
c8d2971a-f569-47c7-94bf-2705234b339c,Inbound,Returns,Return request,b3266373-2f92-432f-a9f6-a3064c193835,2023-07-25 15:52:00,2023-08-11 14:34:00,BANGALORE,Electronics,$899.0,Anna Miller,Landon Tanaka,Emily Chen,>90,Morning,5,16
263fd359-6294-4b5a-8806-817e85db0581,Inbound,Cancellation,Not Needed,005c97c7-1616-4533-8ca1-e46b61a9e61a,2023-08-06 12:19:00,2023-08-11 12:00:00,OSMANABAD,Electronics,$999.0,Jessica Nixon,Harper Wong,Emily Chen,>90,Split,5,4
fb4c9607-87b5-4bba-a296-2d66096b555c,Inbound,Order Related,Delayed,d25d81e6-ba3b-4813-a155-e335c9dd8833,2023-08-03 18:01:00,2023-08-11 19:58:00,AMRITSAR,Home,$319.0,Nicole Jones,Jackson Park,Michael Lee,31-60,Evening,1,8
b6ef179c-1300-4d57-a99c-cdbd36ebe369,Inbound,Order Related,Delayed,f5803f94-3bc2-45e7-b30b-cad8c866a24f,2023-08-11 00:27:00,2023-08-11 14:21:00,HYDERABAD,Electronics,$1999.0,Rachel Avila,Lucas Singh,John Smith,>90,Evening,4,0
533b3469-e847-4c2d-9d55-9422ca425370,Inbound,Order Related,Delayed,85a6b795-ba4c-40bf-86ba-eeaa60270f74,2023-08-05 18:37:00,2023-08-12 11:20:00,BAREILLY,Books & General merchandise,$134.0,Lindsay Ward,Harper Wong,William Kim,On Job Training,Evening,5,6
134d570f-9eb0-45b1-a5cb-be006d3627d9,Inbound,Returns,Reverse Pickup Enquiry,d115a2f4-66ea-47fb-959e-1c6005d21404,2023-08-06 11:04:00,2023-08-11 10:20:00,DAUSA,Electronics,$3299.0,Amy Berry,Elijah Yamaguchi,John Smith,>90,Evening,5,4
cadee74a-b26c-43e3-b4ea-81b530f84075,Inbound,Returns,Service Centres Related,bba4828d-13d4-46c9-8def-dede74a663b3,2023-08-03 11:31:00,2023-08-11 15:36:00,HOWRAH,Mobile,$10170.0,Timothy Butler,Elijah Yamaguchi,Michael Lee,>90,Afternoon,5,8
4e00ce46-7337-42bf-8f49-82878ec977f8,Inbound,Returns,Reverse Pickup Enquiry,36872914-1af7-471f-94a8-0dd8b807a8cf,2023-06-03 10:26:00,2023-08-11 14:10:00,MEERUT,Home Appliences,$398.0,Steve Washington,Emma Park,John Smith,>90,Morning,5,69
18239437-57d8-4b14-abf6-e3ddfe17f6b6,Inbound,Returns,Fraudulent User,be43d611-1394-40da-ba91-a104b854fdac,2023-08-08 15:07:00,2023-08-12 09:10:00,NANDED,Home Appliences,$7499.0,Patricia Lambert,Landon Tanaka,John Smith,>90,Morning,5,3
35f6d0c3-527d-4094-9cae-7a7e66b3d2f9,Outcall,Returns,Return request,828a5ab6-17bc-4a68-bf6b-12a3c67d8d12,2023-07-29 17:01:00,2023-08-13 10:51:00,BHANDARA,Electronics,$570.0,Mary Vasquez,Olivia Wang,Olivia Tan,0-30,Morning,5,14
62f0d406-1774-4155-ab06-92357e6bba27,Inbound,Returns,Reverse Pickup Enquiry,0d8a0bb9-8308-4cfb-b672-5334c68bf940,2023-07-28 19:52:00,2023-08-12 07:42:00,MUZAFFARNAGAR,Electronics,$999.0,Ariana Chavez,Mason Gupta,Jennifer Nguyen,On Job Training,Morning,3,14
7b50d7f2-af26-4b9f-b323-e9462732e23a,Email,Order Related,Order status enquiry,2ca631d5-4260-4d2c-b075-45e3698ef070,2023-08-05 16:53:00,2023-08-11 20:07:00,RATLAM,Mobile,$1674.0,Carla Burke,Amelia Tanaka,Michael Lee,31-60,Evening,5,6
ca92d54e-f803-4554-8a82-c4c4bb0f2139,Inbound,Order Related,Seller Cancelled Order,7705aaae-d3b4-46d7-91c2-e1d96dbf621f,2023-08-11 21:31:00,2023-08-12 00:19:00,MUMBAI,Mobile,$18999.0,Donna Jenkins,Jackson Park,William Kim,On Job Training,Evening,1,0
c69bee7e-9624-40fd-a5ff-434c1de54505,Inbound,Order Related,Order status enquiry,5c20c621-535b-46b7-a09a-44e0f70df2b0,2023-08-06 15:24:00,2023-08-11 18:24:00,NEW DELHI,Mobile,$30499.0,Micheal Morgan,Mia Patel,Emily Chen,61-90,Evening,5,5
425f908d-1b44-4c05-8f77-873ee3471496,Outcall,Returns,Return request,8c1ba946-8116-421e-be46-aed2a482b57e,2023-08-05 07:45:00,2023-08-11 19:45:00,AURANGABAD,Electronics,$899.0,Mary Vasquez,Olivia Wang,Olivia Tan,0-30,Morning,5,6
7e079356-1ee7-40a2-b106-87ec37bab486,Inbound,Cancellation,Not Needed,90958c0c-c47b-4a6d-ad09-c47de8762df7,2023-08-04 08:49:00,2023-08-11 20:44:00,CHENNAI,Electronics,$65990.0,Stanley Hogan,Harper Wong,Emily Chen,>90,Split,1,7
0b794105-0cea-4100-b737-e998554608d0,Inbound,Returns,Reverse Pickup Enquiry,52c3ba06-855c-490b-b9b3-1cc2d29d4e63,2023-08-02 16:12:00,2023-08-11 18:53:00,CHENNAI,LifeStyle,$179.0,Joshua Rose,Landon Tanaka,Emily Chen,>90,Morning,4,9
19cec8bd-ae0c-4f50-add4-e218196f04f0,Inbound,Returns,Return request,480517c2-c1b8-4b9b-99f9-7d87b7cb4a1d,2023-08-04 22:28:00,2023-08-11 20:02:00,REWA,Books & General merchandise,$350.0,Scott Sanchez,Ethan Nakamura,Emily Chen,0-30,Evening,5,6
73dec173-924e-4895-84b9-8c1a7c49af7a,Inbound,Payments related,Payment related Queries,f2c7dc0a-b99c-4cf4-a892-b7f9f9a3c0de,2023-07-06 17:44:00,2023-08-11 10:07:00,HAZIPUR,Books & General merchandise,$584.0,Jason Glover,William Park,John Smith,61-90,Evening,4,35
d90a6c9d-246c-4dcd-a196-4fc8484af313,Inbound,Returns,Reverse Pickup Enquiry,3ec16d60-ffb9-46ff-b5ee-9bb3a5497b01,2023-08-05 09:43:00,2023-08-11 21:36:00,SUNDARGARH,LifeStyle,$285.0,Daniel Martinez,Ethan Tan,Michael Lee,31-60,Evening,1,6
a45c2b87-e010-4f93-9fd8-b33263ec24e1,Outcall,Returns,Reverse Pickup Enquiry,2248b44b-ca0f-4452-9922-00df9543fcbc,2023-08-08 22:21:00,2023-08-11 22:55:00,PATIALA,LifeStyle,$839.0,Rachel Smith,Alexander Tanaka,Michael Lee,0-30,Evening,5,3
d8547c9c-f9f7-45cd-94dc-5da2e77004af,Inbound,Order Related,Order status enquiry,2a24146e-acde-46aa-987f-d1f0a802c3e3,2023-07-15 09:44:00,2023-08-13 17:05:00,HAZARIBAGH,LifeStyle,$441.0,Marc Roberts,Alexander Tanaka,Michael Lee,0-30,Evening,4,29
5dc1f8b0-b1f0-409c-ad5d-b33b5d39d6eb,Inbound,Returns,Wrong,ae99e58d-1a53-4ec7-a34f-999bb39101b9,2023-08-06 12:16:00,2023-08-11 19:21:00,DEHRI ON SONE,Electronics,$76990.0,Tammy Mcneil,Austin Johnson,Michael Lee,0-30,Morning,4,5
9f2969da-cc93-4c2a-9847-a02b4b82338b,Inbound,Order Related,Seller Cancelled Order,15f93a4f-7443-4ac1-aa7a-a9bc3ddddf4a,2023-08-06 14:24:00,2023-08-12 07:27:00,TIRUNELVELI,LifeStyle,$551.0,Rachel Smith,Alexander Tanaka,Michael Lee,0-30,Evening,5,5
6d538a29-29fb-46de-be09-be4e313041b4,Inbound,Returns,Return request,420993a5-7407-4735-a815-1ef1638befb9,2023-07-28 15:59:00,2023-08-11 17:50:00,CACHAR,Electronics,$1695.0,Alan Cruz,Isabella Wong,Emily Chen,>90,Evening,5,14
711a8c03-48b8-4ce6-98b9-4f1d13258349,Inbound,Order Related,Installation/demo,5c626622-18e6-4da6-99c7-00784a224e91,2023-08-01 07:38:00,2023-08-11 12:35:00,INDORE,Electronics,$599.0,Matthew Wolf,Noah Patel,Michael Lee,>90,Morning,1,10
df4868f7-16ad-4b5f-bcd7-aa5e4e86d139,Inbound,Returns,Return request,08a08975-cd61-4f33-8910-d6e717d179d9,2023-08-07 15:16:00,2023-08-11 21:16:00,MUMBAI,Electronics,$2499.0,Melissa Murray,Logan Lee,Emily Chen,61-90,Evening,4,4
d18b5904-e858-4349-bb12-7397e707fabf,Inbound,Returns,Return request,0417c806-1129-40f5-b37b-5e19084b1d71,2023-07-29 11:09:00,2023-08-11 18:28:00,MERTA CITY,Electronics,$1299.0,Cindy Stewart,Logan Lee,Emily Chen,61-90,Evening,5,13
843ff750-e613-44bf-b2f5-13aafeb19039,Inbound,Returns,Fraudulent User,6049fe1d-bd7b-40e3-831d-cf701d3259c0,2023-07-29 12:15:00,2023-08-11 00:24:00,PATNA,LifeStyle,$793.0,Rose Jackson,Ava Wong,William Kim,On Job Training,Evening,1,12
dc1b4b88-7096-433e-bc51-0d3e3d8ba296,Inbound,Returns,Reverse Pickup Enquiry,78f19a6e-9817-481a-b8e3-566d698d8784,2023-06-30 12:02:00,2023-08-11 16:35:00,JALANDHAR,Home,$449.0,Chelsea Crawford,Carter Park,Jennifer Nguyen,On Job Training,Evening,5,42
b8bee802-15f5-499a-826d-5b013fcc0b9e,Inbound,Returns,Return request,e0cff7c5-332f-489b-9090-0854f08096f2,2023-08-07 07:08:00,2023-08-11 16:47:00,BULDHANA,Electronics,$193.0,Michelle Christensen,Nathan Patel,Michael Lee,>90,Afternoon,5,4
b1e2c877-6a3e-4d7e-b1fd-11a9b7fc63e3,Inbound,Returns,Wrong,f0124fae-a707-4e4f-a986-2afc3b45807d,2023-08-08 11:41:00,2023-08-12 14:55:00,KRISHNARAJPET,Electronics,$799.0,Brandon Martin,Nathan Patel,John Smith,>90,Afternoon,5,4
4d59e30b-eae4-49b5-a1e5-0aaaf201ef39,Inbound,Order Related,Delayed,2757ac1b-090f-45aa-86ba-6e747fba64dc,2023-08-05 21:43:00,2023-08-11 20:30:00,RANCHI,LifeStyle,$241.0,Maria West,Mia Patel,Olivia Tan,>90,Morning,5,5
b541f94a-b3ba-48e6-b253-787b0fa6d15e,Outcall,Returns,Return request,b59f109a-0eca-4cfc-b019-43860618a727,2023-08-03 13:58:00,2023-08-12 17:05:00,ORAI,Electronics,$999.0,Devon Daniel,Olivia Wang,Olivia Tan,0-30,Afternoon,5,9
b200f914-1b7c-405b-b484-5b1d17892fe3,Outcall,Cancellation,Return cancellation,c1da9c35-ca93-4777-878b-39bcb453f5f0,2023-08-05 03:26:00,2023-08-11 22:38:00,TALCHER,Electronics,$899.0,Edward Perez,Olivia Wang,Olivia Tan,>90,Morning,5,6
be3f6512-8458-4595-8379-4761736abed0,Inbound,Returns,Return request,196bb8dc-21b7-42b4-80b4-80ea6f0d6e30,2023-08-05 13:38:00,2023-08-12 13:08:00,SATNA,Electronics,$2499.0,Timothy Cline,Wyatt Kim,Jennifer Nguyen,On Job Training,Morning,5,6
320cc50d-f4ee-416e-8739-e8bafca9c0fc,Outcall,Returns,Missing,cb11bd7a-520b-4390-b066-df52fb408b17,2023-08-05 21:26:00,2023-08-11 21:25:00,JHUJHUNU,LifeStyle,$699.0,Kimberly Davidson,Noah Patel,Emily Chen,>90,Split,5,5
ab95c249-f7e8-40b8-a497-691da94e131a,Inbound,Cancellation,Not Needed,4aca6f91-fcf8-4dca-a254-fe5476e534d3,2023-08-09 08:38:00,2023-08-11 07:58:00,KOLKATTA,Books & General merchandise,$21.0,Ryan Bishop III,Evelyn Kimura,Jennifer Nguyen,On Job Training,Evening,1,1
b0bca575-5673-43f0-98b9-e32f6efc6b46,Inbound,Cancellation,Not Needed,a7a119e4-3436-4068-83bf-b7d4488bc0e6,2023-08-08 19:48:00,2023-08-11 10:46:00,FATEHABAD,Books & General merchandise,$599.0,Mr. Christopher Peterson DDS,Austin Johnson,William Kim,On Job Training,Morning,4,2
c95cd0b4-2ca0-4018-9a13-0a7c46634c33,Inbound,Returns,Reverse Pickup Enquiry,b5fd6d59-409c-42ac-a799-77e30e6d9609,2023-06-17 15:09:00,2023-08-11 18:01:00,SIKAR,Electronics,$699.0,Kristin Adams,Zoe Yamamoto,John Smith,31-60,Afternoon,1,55
552b20a9-8035-4e31-8058-00296d7cfdd9,Inbound,Cancellation,Not Needed,fed5ac79-1f3d-4c24-b2ea-1c646e95262c,2023-07-28 07:22:00,2023-08-12 14:23:00,ROORKEE,Mobile,$29999.0,Daniel Henderson,Noah Patel,Michael Lee,>90,Morning,1,15
9ad2fafc-376e-4154-9780-cf055290268d,Inbound,Returns,Exchange / Replacement,3ba2788a-b4b6-4cce-996c-363e3caae585,2023-07-26 23:08:00,2023-08-11 13:06:00,THANE,Mobile,$29999.0,Michael Miles,Elijah Yamaguchi,Michael Lee,61-90,Morning,4,15
f6b39bf7-3d84-4079-99e0-fa60b0b75162,Inbound,Order Related,Order status enquiry,54ae1cb5-1755-4c22-be76-7a0fd358bf48,2023-08-09 08:17:00,2023-08-13 18:43:00,Singrauli,Mobile,$26999.0,Luke Brown,Alexander Tanaka,Michael Lee,0-30,Evening,5,4
31de68e8-6b9e-4a35-b2d0-b36245e3885b,Inbound,Returns,Return request,f8b5ec3b-c322-433e-be75-35e505da0367,2023-08-03 16:41:00,2023-08-11 00:53:00,AMRITSAR,LifeStyle,$574.0,Kimberly Martinez,Aiden Patel,Olivia Tan,On Job Training,Evening,5,7
